accessionVersion	lineage	sampleCollectionDate	geoLocCountry	geoLocAdmin1	authors	authorAffiliations	hostNameScientific	length	earliestReleaseDate	submissionId	groupName	dataUseTerms	dataUseTermsUrl	biosampleAccession	completeness	geoLocAdmin2	geoLocCity	insdcAccessionFull	insdcRawReadsAccession	isLabHost	specimenCollectorSampleId	totalAmbiguousNucs	totalUnknownNucs
PP_0031F9W.2	B.D.E.1.7	2025-01-26	Spain	Catalonia	Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15203	2025-06-30	hRSV/B/Spain/CT-HUVH521641/2025	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118626274	0.9970437524635396			OZ279795.1				0	24
PP_0031FJB.2	B.D.E.1	2025-02-03	Spain	Catalonia	Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15201	2025-06-30	hRSV/B/Spain/CT-HUVH527473/2025	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118626283	0.998357640257522			OZ279523.1				0	1
PP_0031FK9.2	B.D.E.1.7	2025-02-03	Spain	Catalonia	Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15183	2025-06-30	hRSV/B/Spain/CT-HUVH527544/2025	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118626284	0.9971751412429378			OZ279494.1				0	1
PP_0031FVP.2	B.D.E.1	2025-02-10	Spain	Catalonia	Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15195	2025-06-30	hRSV/B/Spain/CT-HUVH533336/2025	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118626294	0.997832085139929			OZ279344.1				0	1
PP_0031GAT.2	B.D.E.1	2025-03-11	Spain	Catalonia	Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15201	2025-06-30	hRSV/B/Spain/CT-HUVH554074/2025	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118626309	0.9984890290369203			OZ279012.1				0	0
PP_0031GM4.2	B.D.E.1.7	2025-04-20	Spain	Catalonia	Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15201	2025-06-30	hRSV/B/Spain/CT-HUVH582884/2025	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118626681	0.9984890290369203			OZ280106.1				0	0
PP_0031GN2.2	B.D.E.1.2	2025-04-22	Spain	Catalonia	Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15206	2025-06-30	hRSV/B/Spain/CT-HUVH583781/2025	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118626682	0.9985547234266193			OZ280090.1				0	0
PP_0031GUQ.2	B.D.E.1	2024-11-26	Spain	Catalonia	Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15198	2025-06-30	hRSV/B/Spain/CT-HUVH-622431/2024	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118625906	0.9981605570884247			OZ279028.1				0	1
PP_0031GVN.2	B.D.E.1	2024-12-10	Spain	Catalonia	Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15203	2025-06-30	hRSV/B/Spain/CT-HUVH622971/2024	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118625907	0.9986204178163185			OZ279009.1				0	0
PP_0031GWL.2	B.D.E.1	2024-12-17	Spain	Catalonia	Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15193	2025-06-30	hRSV/B/Spain/CT-HUVH-623268/2024	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118625908	0.997832085139929			OZ278979.1				0	1
PP_0031GXJ.2	B.D.E.1	2024-12-24	Spain	Catalonia	Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15148	2025-06-30	hRSV/B/Spain/CT-HUVH-623474/2024	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118625909	0.9944159768755748			OZ278945.1				0	8
PP_0031GYG.2	B.D.E.1	2024-12-31	Spain	Catalonia	Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15200	2025-06-30	hRSV/B/Spain/CT-HUVH-623610/2024	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118625910	0.9982919458678229			OZ278952.1				0	1
PP_0031GZE.2	B.D.E.1	2025-02-18	Spain	Catalonia	Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15207	2025-06-30	hRSV/B/Spain/CT-HUVH625394/2025	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118625911	0.9986204178163185			OZ279546.1				0	0
PP_0031H0C.2	B.D.E.1	2025-04-15	Spain	Catalonia	Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		13597	2025-06-30	hRSV/B/Spain/CT-HUVH627547/2025	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118625912	0.8778741295493365			OZ279544.1				0	229
PP_0031JDK.2	B.D.E.1	2025-02-18	Spain	Catalonia	Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15193	2025-06-30	hRSV/B/Spain/CT-HUVH786167/2025	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118625838	0.997832085139929			OZ279592.1				0	1
PP_0031JVL.2	B.D.E.1	2024-12-09	Spain	Catalonia	Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		13238	2025-06-30	hRSV/B/Spain/CT-HUVH861448/2024	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118625854	0.7468138220995927			OZ279625.1				0	1865
PP_0031JWJ.2	B.D.E.1	2024-12-26	Spain	Catalonia	Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15196	2025-06-30	hRSV/B/Spain/CT-HUVH-870605/2024	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118625855	0.9978977795296282			OZ279608.1				0	1
PP_0031JXG.2	B.D.E.1	2024-12-28	Spain	Catalonia	Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15193	2025-06-30	hRSV/B/Spain/CT-HUVH-872004/2024	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118625856	0.997832085139929			OZ279594.1				0	1
PP_0031JYE.2	B.D.E.1.8	2024-12-30	Spain	Catalonia	Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15199	2025-06-30	hRSV/B/Spain/CT-HUVH872316/2024	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118625867	0.9718171068190776			OZ279616.1				0	401
PP_0031JZC.2	B.D.E.1	2025-02-04	Spain	Catalonia	Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15202	2025-06-30	hRSV/B/Spain/CT-HUVH893512/2025	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118625868	0.9985547234266193			OZ279628.1				0	0
PP_0031K0A.2	B.D.E.1	2025-03-09	Spain	Catalonia	Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15201	2025-06-30	hRSV/B/Spain/CT-HUVH-914399/2025	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118625869	0.9984890290369203			OZ279650.1				0	0
PP_0031K34.2	B.D.E.1	2025-03-27	Spain	Catalonia	Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15195	2025-06-30	hRSV/B/Spain/CT-HUVH925479/2025	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118625872	0.9979634739193273			OZ279655.1				0	1
PP_003T0UM.1	B.D.E.1	2025-02-10	Slovakia		Sladecek, T.	Science Park of Comenius University of Bratislava, Ilkovicova 8, 841 04 Bratislava	Homo sapiens	15139	2025-04-10	OZ250295.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA117987673	0.9629483642096965			OZ250295.1	ERR14830784		RNA	0	482
PP_003T0VK.1	B.D.E.1	2025-02-10	Slovakia		Sladecek, T.	Science Park of Comenius University of Bratislava, Ilkovicova 8, 841 04 Bratislava	Homo sapiens	15139	2025-04-10	OZ250296.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA117987673	0.9629483642096965			OZ250296.1	ERR14830784		RNA	0	482
PP_003T0WH.1	B.D.E.1.1	2025-01-29	Switzerland			SIB, Ch. des Mines 9	Homo sapiens	15194	2025-06-20	OZ272659.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118572184	0.9982919458678229			OZ272659.1			hRSV/B/Switzerland/UN-SNRCI-HUG-47124550/2025	0	0
PP_003T0XF.1	B.D.E.1	2025-01-28	Switzerland			SIB, Ch. des Mines 9	Homo sapiens	15182	2025-06-20	OZ272669.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118572093	0.9965838917356458			OZ272669.1			hRSV/B/Switzerland/UN-SNRCI-HUG-47124211/2025	0	0
PP_003T0YD.1	B.D.E.7	2025-01-20	Switzerland			SIB, Ch. des Mines 9	Homo sapiens	15199	2025-06-20	OZ272670.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118572200	0.9977663907502299			OZ272670.1			hRSV/B/Switzerland/UN-SNRCI-HUG-47044627/2025	0	0
PP_003T0ZB.1	B.D.E.1	2025-02-17	Switzerland			SIB, Ch. des Mines 9	Homo sapiens	15227	2025-06-20	OZ272703.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118572156	0.9990145841545132			OZ272703.1			hRSV/B/Switzerland/UN-SNRCI-HUG-47303015/2025	0	0
PP_003T109.1	B.D.E.1.1	2025-02-07	Switzerland			SIB, Ch. des Mines 9	Homo sapiens	15254	2025-06-20	OZ272736.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118572152	1.0			OZ272736.1			hRSV/B/Switzerland/UN-SNRCI-HUG-47223953/2025	0	0
PP_003T117.1	B.D.E.1	2025-01-22	Switzerland			SIB, Ch. des Mines 9	Homo sapiens	15243	2025-06-20	OZ272737.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118572162	0.9993430561030088			OZ272737.1			hRSV/B/Switzerland/UN-SNRCI-HUG-47057015/2025	0	0
PP_003T125.1	B.D.E.1	2025-04-16	Switzerland	AG		SIB, Ch. des Mines 9	Homo sapiens	15133	2025-06-20	OZ272795.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118572044	0.9935619498094863			OZ272795.1			hRSV/B/Switzerland/AG-UZH-IMV-495516EE/2025	0	0
PP_003T133.1	B.D.E.1.1	2025-02-06	Switzerland	BS		SIB, Ch. des Mines 9	Homo sapiens	15228	2025-06-20	OZ272804.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118572009	0.9998686112206018			OZ272804.1			hRSV/B/Switzerland/BS-USB_F02634D4_EC9052F6/2025	0	0
PP_003T141.1	B.D.E.1.1	2025-03-07	Switzerland	BS		SIB, Ch. des Mines 9	Homo sapiens	15231	2025-06-20	OZ272805.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118572020	0.9991459729339115			OZ272805.1			hRSV/B/Switzerland/BS-USB_B8856665_A27AECF6/2025	0	0
PP_003T15Z.1	B.D.E.7	2025-03-03	Switzerland	BS		SIB, Ch. des Mines 9	Homo sapiens	15244	2025-06-20	OZ272806.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118572034	0.9995401392721062			OZ272806.1			hRSV/B/Switzerland/BS-USB_308B8CC9_F9BD2C96/2025	0	0
PP_003T16X.1	B.D.E.1	2025-02-10	Switzerland			SIB, Ch. des Mines 9	Homo sapiens	15219	2025-06-20	OZ272891.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118572091	0.9984890290369203			OZ272891.1			hRSV/B/Switzerland/UN-SNRCI-HUG-47236168/2025	0	0
PP_003T17V.1	B.D.E.1.1	2025-02-27	Switzerland	BS		SIB, Ch. des Mines 9	Homo sapiens	15245	2025-06-20	OZ273008.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118572037	0.9998686112206018			OZ273008.1			hRSV/B/Switzerland/BS-USB_E7A16301_FB26AA28/2025	0	0
PP_003T18T.1	B.D.E.1	2024-11-04	Switzerland			SIB, Ch. des Mines 9	Homo sapiens	15247	2025-06-20	OZ273117.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118573061	0.9998686112206018			OZ273117.1			hRSV/B/Switzerland/SNRCI-HUG-46326174/2024	0	0
PP_003T19R.1	B.D.E.1.8	2025-01-06	Switzerland			SIB, Ch. des Mines 9	Homo sapiens	15242	2025-06-20	OZ273180.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118572991	0.999474444882407			OZ273180.1			hRSV/B/Switzerland/UN-SNRCI-HUG-46903259/2025	0	0
PP_003T1AP.1	B.D.E.1	2025-01-06	Switzerland			SIB, Ch. des Mines 9	Homo sapiens	15242	2025-06-20	OZ273189.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118572992	0.9995401392721062			OZ273189.1			hRSV/B/Switzerland/UN-SNRCI-HUG-46891850/2025	0	0
PP_003T1BM.1	B.D.4.1.1	2024-12-18	Switzerland			SIB, Ch. des Mines 9	Homo sapiens	15278	2025-06-20	OZ273198.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118572993	1.0			OZ273198.1			hRSV/B/Switzerland/UN-SNRCI-HUG-46748255/2024	0	0
PP_003T1CK.1	B.D.4.1.1	2024-11-27	Switzerland	VD		SIB, Ch. des Mines 9	Homo sapiens	15259	2025-06-20	OZ273233.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118573041	0.9995401392721062			OZ273233.1			hRSV/B/Switzerland/860423689213/2024	0	0
PP_003T1DH.1	B.D.E.1	2024-11-12	Switzerland	VS		SIB, Ch. des Mines 9	Homo sapiens	15278	2025-06-20	OZ273334.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118573042	1.0			OZ273334.1			hRSV/B/Switzerland/2241119295/2024	0	0
PP_003T1EF.1	B.D.E.1	2025-01-02	Switzerland	VS		SIB, Ch. des Mines 9	Homo sapiens	15207	2025-06-20	OZ273350.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118572963	0.9975693075811326			OZ273350.1			hRSV/B/Switzerland/VS-ICH-2250102214/2025	0	0
PP_003T1FD.1	B.D.E.1	2024-11-27	Switzerland			SIB, Ch. des Mines 9	Homo sapiens	15214	2025-06-20	OZ273365.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118572940	0.9993430561030088			OZ273365.1			hRSV/B/Switzerland/UN-SNRCI-HUG-46555714/2024	0	0
PP_003T1GB.1	B.D.4.1.1	2024-11-21	Switzerland			SIB, Ch. des Mines 9	Homo sapiens	15239	2025-06-20	OZ273382.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118573051	0.9993430561030088			OZ273382.1			hRSV/B/Switzerland/GE-HUG-46482487/2024	0	0
PP_003T1H8.1	B.D.E.1	2024-11-27	Switzerland	VS		SIB, Ch. des Mines 9	Homo sapiens	15269	2025-06-20	OZ273383.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118573073	1.0			OZ273383.1			hRSV/B/Switzerland/2241149947/2024	0	0
PP_003T1J6.1	B.D.E.1.8	2025-01-02	Switzerland	SZ		SIB, Ch. des Mines 9	Homo sapiens	15237	2025-06-20	OZ273393.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118572964	0.999474444882407			OZ273393.1			hRSV/B/Switzerland/SZ-UZH-IMV-490268da/2025	0	0
PP_003T1K4.1	B.D.E.1.8	2025-03-21	Switzerland			SIB, Ch. des Mines 9	Homo sapiens	15213	2025-06-20	OZ273907.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118570037	0.9977663907502299			OZ273907.1			HRSV/B/SWITZERLAND/UN-SNRCI-HUG-47625449/2025	0	0
PP_003T1L2.1	B.D.E.1.1	2025-04-24	Slovakia		Sladecek, T.	Science Park of Comenius University of Bratislava, Ilkovicova 8, 841 04 Bratislava	Homo sapiens	14909	2025-06-21	OZ274106.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118570142	0.9145972933911444			OZ274106.1	ERR15131954		RNA	0	989
PP_003T1M0.1	B.D.E.1.1	2025-04-24	Slovakia		Sladecek, T.	Science Park of Comenius University of Bratislava, Ilkovicova 8, 841 04 Bratislava	Homo sapiens	14909	2025-06-21	OZ274107.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118570142	0.9145972933911444			OZ274107.1	ERR15131954		RNA	0	989
PP_003T1NY.1	B.D.E.1	2025-04-02	Slovakia		Sladecek, T.	Science Park of Comenius University of Bratislava, Ilkovicova 8, 841 04 Bratislava	Homo sapiens	14891	2025-06-21	OZ274116.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118570074	0.9420575482853765			OZ274116.1	ERR15131946		RNA	0	553
PP_003T1PW.1	B.D.E.1	2025-04-02	Slovakia		Sladecek, T.	Science Park of Comenius University of Bratislava, Ilkovicova 8, 841 04 Bratislava	Homo sapiens	14891	2025-06-21	OZ274117.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118570074	0.9420575482853765			OZ274117.1	ERR15131946		RNA	0	553
PP_003T1QU.1	B.D.E.1	2025-03-05	Slovakia		Sladecek, T.	Science Park of Comenius University of Bratislava, Ilkovicova 8, 841 04 Bratislava	Homo sapiens	15030	2025-06-21	OZ274158.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118570061	0.9758901589804231			OZ274158.1	ERR15131822		RNA	0	177
